Site_ID,Latitude,Longitude,WSCSSDA,PRPWSHID,WQI,WQI_category
13748,57.2488,-106.1187,07LD,NA,NA,NA
13749,57.24956962,-111.175222,07DA,AB-17070104,NA,NA
13750,57.24966676,-111.1761116,07DA,AB-17070104,NA,NA
13751,57.25222,-111.365,07DA,AB-17070104,NA,NA
13752,57.25306,-111.49833,07DA,AB-17070104,NA,NA
13753,57.2562,-103.6989,06DC,NA,NA,NA
13754,57.25778,-110.945,07DA,AB-17070103,NA,NA
13755,57.2582,-108.119,07CD,NA,NA,NA
13756,57.25833,-111.48889,07DA,AB-17070104,NA,NA
13757,57.2585,-111.4394,07DA,AB-17070104,NA,NA
13758,57.2592,-127.0506,07EA,BC_208,NA,NA
13759,57.25944,-111.46472,07DA,AB-17070104,NA,NA
13760,57.25972093,-111.4522261,07DA,AB-17070104,NA,NA
13761,57.25981628,-111.453128,07DA,AB-17070104,NA,NA
13762,57.26003841,-111.4907579,07DA,AB-17070104,NA,NA
13763,57.26013349,-111.4916615,07DA,AB-17070104,NA,NA
13764,57.26139,-110.20111,07DC,AB-17070301,NA,NA
13765,57.26167,-111.32167,07DA,AB-17070104,NA,NA
13766,57.26388642,-111.4725038,07DA,AB-17070104,33.35258443269964,Poor
13767,57.26389,-111.4725,07DA,AB-17070104,NA,NA
13768,57.26398171,-111.4734067,07DA,AB-17070104,33.35258443269964,Poor
13769,57.2645,-111.7164,07DA,AB-17070105,NA,NA
13770,57.26456,-128.9296,08CC,BC_86,NA,NA
13771,57.2647,-111.7332,07DA,AB-17070105,NA,NA
13772,57.26537045,-111.7310888,07DA,AB-17070105,NA,NA
13773,57.26546389,-111.7320029,07DA,AB-17070105,NA,NA
13774,57.26583,-119.63583,07OC,AB-19010201,NA,NA
13775,57.26583,-119.46917,07OC,AB-19010204,NA,NA
13776,57.26722,-110.90333,07DC,AB-17070301,NA,NA
13777,57.26778,-111.71417,07DA,AB-17070105,NA,NA
13778,57.26945,-110.90376,07DC,AB-17070301,NA,NA
13779,57.27,-108.1748,07CD,NA,NA,NA
13780,57.2706,-127.0908,07EA,BC_208,NA,NA
13781,57.27083,-111.25028,07DA,AB-17070104,NA,NA
13782,57.2714,-127.105,07EA,BC_208,NA,NA
13783,57.27333,-111.26778,07DA,AB-17070104,NA,NA
13784,57.2736,-127.1056,07EA,BC_208,NA,NA
13785,57.2737,-108.9332,07CD,NA,NA,NA
13786,57.27417,-111.74167,07DA,AB-17070105,NA,NA
13787,57.2742,-108.0448,07CD,NA,NA,NA
13788,57.27444,-111.225,07DA,AB-17070104,NA,NA
13789,57.27444,-110.24167,07DC,AB-17070301,NA,NA
13790,57.2758,-127.1089,07EA,BC_208,NA,NA
13791,57.2758,-111.7013,07DA,AB-17070105,NA,NA
13792,57.2775,-127.1133,07EA,BC_208,NA,NA
13793,57.27845,-128.8527,08CA,BC_189,NA,NA
13794,57.2786,-127.1136,07EA,BC_208,NA,NA
13795,57.2807,-111.7047,07DA,AB-17070105,NA,NA
13796,57.2817,-127.1214,07EA,BC_208,NA,NA
13797,57.2831,-127.1167,07EA,BC_208,NA,NA
13798,57.28333,-110.45139,07DC,AB-17070301,NA,NA
13799,57.28380219,-111.3146576,07DA,AB-17070104,NA,NA
13800,57.28389898,-111.3155541,07DA,AB-17070104,NA,NA
13801,57.28488917,-111.4083479,07DA,AB-17070104,NA,NA
13802,57.28498531,-111.4092485,07DA,AB-17070104,NA,NA
13803,57.285,-111.4125,07DA,AB-17070104,NA,NA
13804,57.28528,-110.92389,07DA,AB-17070104,NA,NA
13805,57.2869,-127.1181,07EA,BC_208,NA,NA
13806,57.28694,-110.26444,07DC,AB-17070301,NA,NA
13807,57.287,-108.4014,07CD,NA,NA,NA
13808,57.2877,-103.6117,06DC,NA,NA,NA
13809,57.2881,-103.7989,06DC,NA,NA,NA
13810,57.28889,-110.46389,07DC,AB-17070301,NA,NA
13811,57.2896,-111.7112,07DA,AB-17070105,NA,NA
13812,57.2898,-111.7094,07DA,AB-17070105,NA,NA
13813,57.2911,-127.1167,07EA,BC_208,NA,NA
13814,57.2914,-111.6976,07DA,AB-17070105,NA,NA
13815,57.2917,-111.23329,07DA,AB-17070104,NA,NA
13816,57.2939,-104.2673,06DC,NA,NA,NA
13817,57.2976,-110.4572,07DC,AB-17070301,NA,NA
13818,57.29791329,-111.2514041,07DA,AB-17070104,NA,NA
13819,57.29801079,-111.2522982,07DA,AB-17070104,NA,NA
13820,57.3008,-126.7967,07EA,BC_208,NA,NA
13821,57.3008,-108.4273,07CD,NA,NA,NA
13822,57.3009,-108.3347,07CD,NA,NA,NA
13823,57.3016,-108.2204,07CD,NA,NA,NA
13824,57.30333,-111.68139,07DA,AB-17070105,NA,NA
13825,57.30389,-111.37222,07DA,AB-17070104,NA,NA
13826,57.30444,-111.67583,07DA,AB-17070105,NA,NA
13827,57.30488,-111.67642,07DA,AB-17070105,45.84945355755562,Marginal
13828,57.3052,-111.6729,07DA,AB-17070101,NA,NA
13829,57.30639,-111.67222,07DA,AB-17070101,NA,NA
13830,57.30722264,-111.3938837,07DA,AB-17070104,33.28715641031481,Poor
13831,57.3073193,-111.3947842,07DA,AB-17070104,33.28715641031481,Poor
13832,57.3075,-111.38917,07DA,AB-17070104,NA,NA
13833,57.30786517,-111.6792124,07DA,AB-17070105,NA,NA
13834,57.30795978,-111.6801253,07DA,AB-17070105,NA,NA
13835,57.31262,-128.927,08CC,BC_86,NA,NA
13836,57.31332,-111.67533,07DA,AB-17070101,60.92465539567592,Marginal
13837,57.31335,-111.6735,07DA,AB-17070101,NA,NA
13838,57.31337,-111.67458,07DA,AB-17070101,NA,NA
13839,57.31365,-111.67278,07DA,AB-17070101,NA,NA
13840,57.31373,-111.67183,07DA,AB-17070101,55.82086238267087,Marginal
13841,57.31373,-111.67093,07DA,AB-17070101,NA,NA
13842,57.3138,-111.66997,07DA,AB-17070101,NA,NA
13843,57.3139,-111.66835,07DA,AB-17070101,NA,NA
13844,57.31392,-111.66925,07DA,AB-17070101,NA,NA
13845,57.31395,-111.66737,07DA,AB-17070101,NA,NA
13846,57.3141,-112.39454,07DA,AB-17070105,NA,NA
13847,57.3213,-110.4574,07DC,AB-17070301,NA,NA
13848,57.3214,-126.7703,07EA,BC_208,NA,NA
13849,57.32160084,-111.6907243,07DA,AB-17070101,84.58738930201693,Good
13850,57.32169563,-111.691638,07DA,AB-17070101,84.58738930201693,Good
13851,57.32222,-111.68194,07DA,AB-17070101,NA,NA
13852,57.328,-104.428,06DA,NA,NA,NA
13853,57.3288,-108.7333,07CD,NA,NA,NA
13854,57.3294,-127.1575,07EA,BC_208,NA,NA
13855,57.3296,-103.9937,06DC,NA,NA,NA
13856,57.33111,-111.37389,07DA,AB-17070104,NA,NA
13857,57.3312,-110.4414,07DC,AB-17070301,NA,NA
13858,57.33157778,-111.1203523,07DA,AB-17070104,34.1722013830627,Poor
13859,57.33167684,-111.1212416,07DA,AB-17070104,34.1722013830627,Poor
13860,57.3322,-127.1581,07EA,BC_208,NA,NA
13861,57.3333,-127.1586,07EA,BC_208,NA,NA
13862,57.3347,-108.4245,07CD,NA,NA,NA
13863,57.33484859,-110.4763034,07DC,AB-17070301,NA,NA
13864,57.3349522,-110.4771647,07DC,AB-17070301,NA,NA
13865,57.3367,-108.4022,07CD,NA,NA,NA
13866,57.3372555,-111.1289593,07DA,AB-17070104,NA,NA
13867,57.33735461,-111.1298491,07DA,AB-17070104,NA,NA
13868,57.3377,-110.3155,07DC,AB-17070301,NA,NA
13869,57.34,-103.5763,06DC,NA,NA,NA
13870,57.3431,-126.725,07EA,BC_208,NA,NA
13871,57.3433,-110.4949,07DC,AB-17070301,NA,NA
13872,57.3437,-103.9119,06DC,NA,NA,NA
13873,57.34392738,-111.1313753,07DA,AB-17070104,NA,NA
13874,57.34402659,-111.1322653,07DA,AB-17070104,NA,NA
13875,57.34439665,-111.1605036,07DA,AB-17070104,NA,NA
13876,57.34449567,-111.1613949,07DA,AB-17070104,NA,NA
13877,57.34472,-111.13056,07DA,AB-17070104,NA,NA
13878,57.35138,-111.33537,07DA,AB-17070104,56.65457061482376,Marginal
13879,57.35186181,-111.3755491,07DA,AB-17070104,NA,NA
13880,57.35195944,-111.3764499,07DA,AB-17070104,NA,NA
13881,57.35222,-111.37889,07DA,AB-17070104,NA,NA
13882,57.35306,-111.33583,07DA,AB-17070104,NA,NA
13883,57.353061,-111.3358246,07DA,AB-17070104,32.792496599907,Poor
13884,57.35315893,-111.3367237,07DA,AB-17070104,32.792496599907,Poor
13885,57.35389,-111.75806,07DA,AB-17070101,NA,NA
13886,57.35715167,-111.6588,07DA,AB-17070101,NA,NA
13887,57.3578,-127.1442,07EA,BC_208,NA,NA
13888,57.3581,-127.1425,07EA,BC_208,NA,NA
13889,57.35868333,-111.6655,07DA,AB-17070101,NA,NA
13890,57.3599,-103.6519,06DC,NA,NA,NA
13891,57.3631,-108.5195,07CD,NA,NA,NA
13892,57.3638,-103.5337,06DC,NA,NA,NA
13893,57.36444,-112.57778,07DA,AB-17070105,NA,NA
13894,57.3648,-108.6799,07CD,NA,NA,NA
13895,57.36556,-111.66194,07DA,AB-17070101,NA,NA
13896,57.36722,-110.51083,07DC,AB-17070301,NA,NA
13897,57.36944,-112.51667,07DA,AB-17070105,NA,NA
13898,57.3703,-108.3677,07CD,NA,NA,NA
13899,57.3706,-109.4205,07CD,NA,NA,NA
13900,57.3707,-110.5443,07DC,AB-17070301,NA,NA
13901,57.375,-112.76667,07DA,AB-17070105,NA,NA
13902,57.375,-112.56111,07DA,AB-17070105,NA,NA
13903,57.3752,-108.2214,07CD,NA,NA,NA
13904,57.3778,-127.1303,07EA,BC_208,NA,NA
13905,57.37833,-111.29167,07DA,AB-17070104,NA,NA
13906,57.37894,-131.0267,08CE,BC_131,NA,NA
13907,57.37967115,-111.2796876,07DA,AB-17070104,32.78139698542681,Poor
13908,57.37976999,-111.2805849,07DA,AB-17070104,32.78139698542681,Poor
13909,57.38,-111.27889,07DA,AB-17070104,NA,NA
13910,57.38056,-116.90361,07HE,AB-18030201,NA,NA
13911,57.3808,-127.1386,07EA,BC_208,NA,NA
13912,57.3833,-127.2447,07EA,BC_208,NA,NA
13913,57.38417,-111.29583,07DA,AB-17070104,NA,NA
13914,57.3848,-108.9871,07CD,NA,NA,NA
13915,57.3849,-110.6167,07DC,AB-17070301,NA,NA
13916,57.3858,-127.2764,07EA,BC_208,NA,NA
13917,57.3881,-110.2045,07DC,AB-17070301,NA,NA
13918,57.3884,-103.8388,06DC,NA,NA,NA
13919,57.3889,-108.4516,07CD,NA,NA,NA
13920,57.39167,-111.65,07DA,AB-17070101,NA,NA
13921,57.39383239,-111.9923388,07DA,AB-17070101,85.21389559791744,Good
13922,57.39392633,-111.9932674,07DA,AB-17070101,85.21389559791744,Good
13923,57.3969,-126.5544,07EA,BC_208,NA,NA
13924,57.3974,-103.8953,06DC,NA,NA,NA
13925,57.40167,-112.7,07DA,AB-17070105,NA,NA
13926,57.40333,-111.6825,07DA,AB-17070101,NA,NA
13927,57.4034,-110.7718,07DC,AB-17070301,NA,NA
13928,57.40417,-110.28083,07DC,AB-17070301,NA,NA
13929,57.4044,-126.9711,07EA,BC_208,NA,NA
13930,57.4049,-110.2909,07DC,AB-17070301,NA,NA
13931,57.4061,-110.7105,07DC,AB-17070301,NA,NA
13932,57.40681,-111.26476,07DA,AB-17070104,NA,NA
13933,57.40681398,-111.2647654,07DA,AB-17070104,NA,NA
13934,57.40691344,-111.2656627,07DA,AB-17070104,NA,NA
13935,57.4072,-126.9464,07EA,BC_208,NA,NA
13936,57.4089,-108.9858,07CD,NA,NA,NA
13937,57.40907792,-111.6400047,07DA,AB-17070101,NA,NA
13938,57.40917472,-111.6409184,07DA,AB-17070101,NA,NA
13939,57.40937,-130.9075,08CE,BC_131,NA,NA
13940,57.4097,-110.8474,07DC,AB-17070301,NA,NA
13941,57.40983275,-111.6522189,07DA,AB-17070101,NA,NA
13942,57.40992948,-111.6531331,07DA,AB-17070101,NA,NA
13943,57.41056,-111.66583,07DA,AB-17070101,NA,NA
13944,57.41219,-112.9336,07JE,AB-18040201,NA,NA
13945,57.41222,-111.62222,07DA,AB-17070101,NA,NA
13946,57.415,-127.3861,07EA,BC_208,NA,NA
13947,57.4153,-126.8881,07EA,BC_208,NA,NA
13948,57.41667,-111.22111,07DA,AB-17070104,NA,NA
13949,57.41743923,-111.2238703,07DA,AB-17070104,33.0007377826833,Poor
13950,57.41753918,-111.2247662,07DA,AB-17070104,33.0007377826833,Poor
13951,57.4187,-108.8215,07CD,NA,NA,NA
13952,57.4208,-110.6899,07DC,AB-17070301,NA,NA
13953,57.4218,-109.965,07DC,NA,NA,NA
13954,57.42333,-117.29833000000001,07HD,AB-18030201,NA,NA
13955,57.4239,-108.7677,07CD,NA,NA,NA
13956,57.42472,-112.24639,07DA,AB-17070105,NA,NA
13957,57.425,-108.6852,07CD,NA,NA,NA
13958,57.4296,-108.5197,07CD,NA,NA,NA
13959,57.43139,-111.64722,07DA,AB-17070101,NA,NA
13960,57.43139,-111.64222,07DA,AB-17070101,NA,NA
13961,57.43139,-111.63806,07DA,AB-17070101,NA,NA
13962,57.43528,-112.63333,07DA,AB-17070105,NA,NA
13963,57.43563311,-112.649698,07DA,AB-17070105,NA,NA
13964,57.43572292,-112.650656,07DA,AB-17070105,NA,NA
13965,57.4361,-104.1837,06DC,NA,NA,NA
13966,57.4362,-103.6276,06DC,NA,NA,NA
13967,57.4367,-108.6739,07CD,NA,NA,NA
13968,57.4372,-110.8944,07DC,AB-17070301,NA,NA
13969,57.4394,-127.43,08CA,BC_241,NA,NA
13970,57.4403,-127.4353,08CA,BC_241,NA,NA
13971,57.4408,-104.4182,06DA,NA,NA,NA
13972,57.44139,-113.23333,07JE,AB-18040201,NA,NA
13973,57.44338066,-111.7648253,07DA,AB-17070101,NA,NA
13974,57.4434772,-111.7657453,07DA,AB-17070101,NA,NA
13975,57.44361,-117.5525,07HC,AB-18030102,NA,NA
13976,57.44439,-112.6211,07DA,AB-17070105,NA,NA
13977,57.4444,-112.6211,07DA,AB-17070105,NA,NA
13978,57.4467,-127.3853,08CA,BC_241,NA,NA
13979,57.44778,-111.99917,07DA,AB-17070101,NA,NA
13980,57.44822142,-111.6284744,07DA,AB-17070101,NA,NA
13981,57.44831905,-111.6293886,07DA,AB-17070101,NA,NA
13982,57.4499,-108.027,07CD,NA,NA,NA
13983,57.45028,-111.62472,07DA,AB-17070101,NA,NA
13984,57.4504,-108.4544,07CD,NA,NA,NA
13985,57.455,-127.5394,08CA,BC_241,NA,NA
13986,57.46,-127.34,08CA,BC_241,NA,NA
13987,57.4611,-127.3397,08CA,BC_241,NA,NA
13988,57.46222,-115.73444,07HE,AB-18030303,NA,NA
13989,57.463,-108.3824,07CD,NA,NA,NA
13990,57.4642,-127.5636,08CA,BC_241,NA,NA
13991,57.46528,-111.65389,07DA,AB-17070101,NA,NA
13992,57.46583,-110.43722,07DC,AB-17070302,NA,NA
13993,57.4661,-130.8797,08CE,BC_131,NA,NA
13994,57.4689,-127.3789,08CA,BC_241,NA,NA
13995,57.4698,-110.981,07DC,AB-17070301,NA,NA
13996,57.4727,-111.075,07DC,AB-17070301,NA,NA
13997,57.4732,-110.0917,07DC,AB-17070301,NA,NA
13998,57.4733,-108.9132,07CD,NA,NA,NA
13999,57.47528,-113.11667,07JE,AB-18040201,NA,NA
14000,57.4759,-111.3255,07DA,AB-17070301,NA,NA
14001,57.4783,-108.3054,07CD,NA,NA,NA
14002,57.4824,-108.4979,07CD,NA,NA,NA
14003,57.4833,-104.226,06DA,NA,NA,NA
14004,57.48333,-111.35,07DA,AB-17070301,NA,NA
14005,57.4835,-108.8362,07CD,NA,NA,NA
14006,57.48444,-111.32083,07DA,AB-17070301,NA,NA
14007,57.48472,-112.01944,07DA,AB-17070101,NA,NA
14008,57.4851,-108.6159,07CD,NA,NA,NA
14009,57.4875,-127.4422,08CA,BC_241,NA,NA
14010,57.48833,-111.31667,07DA,AB-17070301,NA,NA
14011,57.49,-127.4133,08CA,BC_241,NA,NA
14012,57.49083,-111.56861,07DA,AB-17070101,NA,NA
14013,57.49125059,-111.2784382,07DA,AB-17070301,NA,NA
14014,57.49135156,-111.2793382,07DA,AB-17070301,NA,NA
14015,57.49149899,-111.5684437,07DA,AB-17070101,NA,NA
14016,57.49159788,-111.5693564,07DA,AB-17070101,NA,NA
14017,57.4925,-113.77333,07JE,AB-18040201,NA,NA
14018,57.495994,-111.562163,07DA,AB-17070101,NA,NA
14019,57.4963,-103.6912,06DA,NA,NA,NA
14020,57.5,-125.15,07EA,BC_50,NA,NA
14021,57.5,-112.5,07DA,AB-17070105,NA,NA
14022,57.5005,-110.2467,07DC,AB-17070302,NA,NA
14023,57.50445833,-111.5435,07DA,AB-17070101,NA,NA
14024,57.50474,-130.9801,08CE,BC_131,NA,NA
14025,57.50611,-111.62,07DA,AB-17070101,NA,NA
14026,57.50611,-111.4575,07DA,AB-17070101,NA,NA
14027,57.50773,-130.9784,08CE,BC_131,NA,NA
14028,57.50917,-112.51667,07DA,AB-17070105,NA,NA
14029,57.50997167,-111.5381,07DA,AB-17070101,NA,NA
14030,57.51137,-111.3996,07DA,AB-17070101,NA,NA
14031,57.51162,-111.40179,07DA,AB-17070101,NA,NA
14032,57.5181,-110.981,07DC,AB-17070301,NA,NA
14033,57.5191,-111.1124,07DC,AB-17070301,NA,NA
14034,57.5259,-108.61,07CD,NA,NA,NA
14035,57.5308,-112.5012,07DA,AB-17070105,NA,NA
14036,57.53333,-112.47778,07DA,AB-17070105,NA,NA
14037,57.5342,-108.9674,07CD,NA,NA,NA
14038,57.53665874,-112.5099928,07DA,AB-17070105,NA,NA
14039,57.53675152,-112.5109474,07DA,AB-17070105,NA,NA
14040,57.53889,-111.67667,07DA,AB-17070101,NA,NA
14041,57.54,-112.49417,07DA,AB-17070105,NA,NA
14042,57.549,-113.3767,07JE,AB-18040201,NA,NA
14043,57.5514,-110.7629,07DC,AB-17070302,NA,NA
14044,57.55278,-111.65556,07DA,AB-17070101,NA,NA
14045,57.55417,-112.32917,07DA,AB-17070105,NA,NA
14046,57.55639,-116.2325,07HE,AB-18030303,NA,NA
14047,57.55639,-112.3625,07DA,AB-17070105,NA,NA
14048,57.5585,-131.309,08CE,BC_192,NA,NA
14049,57.55875,-129.366,08CC,BC_86,NA,NA
14050,57.56,-110.2804,07DC,AB-17070302,NA,NA
14051,57.5608,-112.3557,07DA,AB-17070105,NA,NA
14052,57.5657,-108.9282,07CD,NA,NA,NA
14053,57.5665,-108.9048,07CD,NA,NA,NA
14054,57.5702,-113.0824,07JE,AB-18040201,NA,NA
14055,57.5716,-110.305,07DC,AB-17070302,NA,NA
14056,57.5721,-108.0961,07CD,NA,NA,NA
14057,57.5756,-108.889,07CD,NA,NA,NA
14058,57.5766,-112.6917,07KD,AB-18060301,NA,NA
14059,57.5801,-113.1689,07JE,AB-18040201,NA,NA
14060,57.5845,-112.6039,07DA,AB-17070105,NA,NA
14061,57.5865,-110.3069,07DC,AB-17070302,NA,NA
14062,57.5879,-110.7644,07DC,AB-17070302,NA,NA
14063,57.5885,-108.1912,07CD,NA,NA,NA
14064,57.59472,-112.77917,07KD,AB-18060301,NA,NA
14065,57.59722,-113.30583,07JE,AB-18040201,NA,NA
14066,57.5977,-110.0992,07DC,AB-17070302,NA,NA
14067,57.6031,-110.741,07DC,AB-17070302,NA,NA
14068,57.6047,-108.7312,07CD,NA,NA,NA
14069,57.60806,-112.5,07DA,AB-17070105,NA,NA
14070,57.6085,-112.3769,07DA,AB-17070105,NA,NA
14071,57.6104,-108.1704,07CD,NA,NA,NA
14072,57.6125,-117.97361,07HF,AB-18030402,NA,NA
14073,57.6146,-112.4008,07DA,AB-17070105,NA,NA
14074,57.6152,-111.1187,07DC,AB-17070301,NA,NA
14075,57.6172,-112.5114,07DA,AB-17070105,NA,NA
14076,57.6197,-110.8441,07DC,AB-17070302,NA,NA
14077,57.6274,-110.4366,07DC,AB-17070302,NA,NA
14078,57.6306,-111.4741,07DA,AB-17070101,NA,NA
14079,57.6327,-110.7359,07DC,AB-17070302,NA,NA
14080,57.6356,-129.8042,08CG,BC_225,NA,NA
14081,57.6364,-108.353,07CD,NA,NA,NA
14082,57.6409,-126.3629,07EA,BC_208,NA,NA
14083,57.641,-112.6108,07KD,AB-18060301,NA,NA
14084,57.64167,-111.175,07DC,AB-17070301,NA,NA
14085,57.643399,-111.4889659,07DA,AB-17070101,NA,NA
14086,57.64350137,-111.4898789,07DA,AB-17070101,NA,NA
14087,57.6442,-108.8678,07CD,NA,NA,NA
14088,57.6458,-108.7604,07CD,NA,NA,NA
14089,57.6473,-110.915,07DC,AB-17070302,NA,NA
14090,57.6475,-110.91167,07DC,AB-17070302,NA,NA
14091,57.6477,-110.4692,07DC,AB-17070302,NA,NA
14092,57.6494,-112.3028,07DA,AB-17070105,NA,NA
14093,57.64997,-129.7942,08CG,BC_225,NA,NA
14094,57.65,-111.20417,07DC,AB-17070301,NA,NA
14095,57.65074919,-111.2019149,07DC,AB-17070301,85.47452681382194,Good
14096,57.6508,-111.2019,07DC,AB-17070301,NA,NA
14097,57.65083,-112.36667,07DA,AB-17070105,NA,NA
14098,57.65085376,-111.2028155,07DC,AB-17070301,85.47452681382194,Good
14099,57.6512,-111.2085,07DC,AB-17070301,NA,NA
14100,57.6536,-112.6178,07KD,AB-18060301,NA,NA
14101,57.65363,-112.61777,07KD,AB-18060301,NA,NA
14102,57.65528,-117.89028,07HF,AB-18030402,NA,NA
14103,57.65639,-110.39472,07DC,AB-17070302,NA,NA
14104,57.65697,-111.4259,07DA,AB-17070101,NA,NA
14105,57.65724039,-110.3889142,07DC,AB-17070302,NA,NA
14106,57.65735077,-110.3897793,07DC,AB-17070302,NA,NA
14107,57.6583,-125.0371,07EA,BC_53,NA,NA
14108,57.65833,-111.52056,07DA,AB-17070101,NA,NA
14109,57.65861,-111.52,07DA,AB-17070101,NA,NA
14110,57.65965,-129.7855,08CG,BC_225,NA,NA
14111,57.66,-112.55,07DA,AB-17070105,NA,NA
14112,57.6614,-108.3335,07CD,NA,NA,NA
14113,57.6648,-108.0958,07CD,NA,NA,NA
14114,57.665,-112.1721,07DA,AB-17070105,NA,NA
14115,57.67333,-112.80833,07KD,AB-18060301,NA,NA
14116,57.67627,-129.7796,08CG,BC_225,89.46656425862487,Good
14117,57.6789,-108.3937,07CD,NA,NA,NA
14118,57.67897,-111.4057,07DA,AB-17070101,NA,NA
14119,57.6799,-108.7666,07CD,NA,NA,NA
14120,57.6817,-129.7731,08CG,BC_225,NA,NA
14121,57.68472,-116.2325,07HE,AB-18030303,NA,NA
14122,57.68478,-129.7661,08CG,BC_225,NA,NA
14123,57.68509,-129.7667,08CG,BC_225,NA,NA
14124,57.6891,-112.7368,07KD,AB-18060301,NA,NA
14125,57.68939,-112.7361,07KD,AB-18060301,NA,NA
14126,57.69,-108.4232,07CD,NA,NA,NA
14127,57.69153,-129.7542,08CG,BC_225,NA,NA
14128,57.69335,-129.7517,08CG,BC_225,NA,NA
14129,57.69361,-111.90582,07DA,AB-17070101,NA,NA
14130,57.69431,-129.753,08CG,BC_225,77.45765682263585,Fair
14131,57.69682857,-111.4047964,07DA,AB-17070101,NA,NA
14132,57.69693258,-111.4057071,07DA,AB-17070101,NA,NA
14133,57.69731,-129.7454,08CG,BC_225,69.75060469693486,Fair
14134,57.69996,-129.7457,08CG,BC_225,68.18754458504307,Fair
14135,57.7015,-112.3787,07KF,AB-18060501,NA,NA
14136,57.70416,-129.7798,08CG,BC_225,70.88365435105356,Fair
14137,57.705,-112.1875,07DA,AB-17070105,NA,NA
14138,57.70607,-129.7498,08CG,BC_225,75.3086930895117,Fair
14139,57.70672,-129.7489,08CG,BC_225,75.63791901288403,Fair
14140,57.70705,-111.34152,07DC,AB-17070301,68.80701486035585,Fair
14141,57.7072,-112.3875,07KF,AB-18060501,NA,NA
14142,57.70752,-129.7484,08CG,BC_225,NA,NA
14143,57.7086,-129.7477,08CG,BC_225,NA,NA
14144,57.7088,-129.7457,08CG,BC_225,NA,NA
14145,57.70957,-129.7832,08CG,BC_225,NA,NA
14146,57.71583,-129.7221,08CG,BC_225,NA,NA
14147,57.7161,-108.7826,07CD,NA,NA,NA
14148,57.71992,-129.78,08CG,BC_225,NA,NA
14149,57.7223,-129.7347,08CG,BC_225,NA,NA
14150,57.7231,-108.9829,07CD,NA,NA,NA
14151,57.72361,-111.37917,07DA,AB-17070101,83.85314092442334,Good
14152,57.7257,-108.6688,07CD,NA,NA,NA
14153,57.72812761,-111.3426165,07DC,AB-17070301,NA,NA
14154,57.72823268,-111.3435252,07DC,AB-17070301,NA,NA
14155,57.73194,-112.12083,07DA,AB-17070105,NA,NA
14156,57.73259,-115.58387,07JD,AB-18050401,NA,NA
14157,57.73266165,-115.584962,07JD,AB-18050401,NA,NA
14158,57.73333,-115.58333,07JD,AB-18050401,NA,NA
14159,57.73376,-129.7558,08CC,BC_86,NA,NA
14160,57.733796,-111.371318,07DD,AB-17070101,NA,NA
14161,57.73573,-129.7544,08CC,BC_86,NA,NA
14162,57.73972,-111.36611,07DD,AB-17070101,NA,NA
14163,57.74167,-129.7982,08CG,BC_225,69.73833058493622,Fair
14164,57.74218,-129.7878,08CG,BC_225,68.83324446492469,Fair
14165,57.74288,-129.8773,08CG,BC_225,NA,NA
14166,57.74306,-111.35083,07DC,AB-17070301,NA,NA
14167,57.7431,-111.35254,07DC,AB-17070301,NA,NA
14168,57.74522,-129.8814,08CG,BC_225,58.51120223324317,Marginal
14169,57.74815,-129.7263,08CC,BC_86,80.53642597123192,Good
14170,57.75,-111.35667,07DD,AB-17070301,NA,NA
14171,57.75028,-129.7262,08CC,BC_86,NA,NA
14172,57.75221,-129.7256,08CC,BC_86,69.1440305140709,Fair
14173,57.75375,-129.7241,08CC,BC_86,NA,NA
14174,57.75553,-129.8969,08CG,BC_225,100,Excellent
14175,57.75556,-112.16667,07DA,AB-17070105,NA,NA
14176,57.756100000000004,-129.7212,08CC,BC_86,90.32654631739764,Good
14177,57.76,-112.5967,07KD,AB-18060301,NA,NA
14178,57.76667,-110.9,07DC,AB-17070302,NA,NA
14179,57.76688,-129.84,08CG,BC_225,NA,NA
14180,57.7725,-112.3964,07KF,AB-18060501,NA,NA
14181,57.7725,-112.39639,07KF,AB-18060501,NA,NA
14182,57.77294,-129.8266,08CG,BC_225,NA,NA
14183,57.78333,-112.13333,07DA,AB-17070105,NA,NA
14184,57.79698,-126.3962,07EA,BC_208,NA,NA
14185,57.8084,-112.5319,07KF,AB-18060501,NA,NA
14186,57.8093,-110.3229,07DD,AB-17070302,NA,NA
14187,57.81449,-129.6679,08CC,BC_86,NA,NA
14188,57.8147,-126.0881,07EA,BC_53,NA,NA
14189,57.8164,-129.705,08CC,BC_86,80.74133688679966,Good
14190,57.8183,-131.7267,08CE,BC_192,NA,NA
14191,57.82047,-129.6833,08CC,BC_86,71.47670630112829,Fair
14192,57.8277,-112.4857,07KF,AB-18060501,NA,NA
14193,57.8295,-110.0551,07DD,AB-17070402,NA,NA
14194,57.83667,-112.46056,07KF,AB-18060501,NA,NA
14195,57.8417,-111.0629,07DD,AB-17070401,NA,NA
14196,57.8418,-112.6454,07KD,AB-18060301,NA,NA
14197,57.84194,-111.135,07DD,AB-17070401,NA,NA
14198,57.84584,-129.6915,08CC,BC_86,NA,NA
14199,57.84758,-126.5651,07EA,BC_208,NA,NA
14200,57.84895,-125.2349,07EA,BC_53,NA,NA
14201,57.85429,-129.9995,08CG,BC_225,NA,NA
14202,57.85559,-112.97169,07KD,AB-18060301,NA,NA
