,comments,useanalysi,cabd_id,fallnameen,municipali,completele,passabilit,waterbodyn,waterbody1,completel1,lastmodifi,passabili1,fallheight,datasource,featuretyp,provincete,provincet1,fallnamefr,PRPWSHID,NHN4DWSH,Longitude,Latitude
4420,NA,1,5dd4ae83-67d6-4ac6-940b-e6bb71f327ce,NA,Port-Cartier,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5dd4ae83-67d6-4ac6-940b-e6bb71f327ce,waterfalls,qc,Quebec,NA,NA,02UA,-67.26647542,49.79154551
4421,NA,1,263d8d5b-a217-4b2e-816d-195e37982be2,NA,Port-Cartier,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/263d8d5b-a217-4b2e-816d-195e37982be2,waterfalls,qc,Quebec,NA,NA,02UA,-66.99447613,49.97311734
4422,NA,1,d823aedc-6c9c-408c-804b-837bf94600f1,NA,Port-Cartier,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d823aedc-6c9c-408c-804b-837bf94600f1,waterfalls,qc,Quebec,NA,NA,02UA,-67.1642746,49.78734464
4423,NA,1,cb14f786-c953-4921-b10c-77bb3946d65d,Chute Simard,Port-Cartier,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cb14f786-c953-4921-b10c-77bb3946d65d,waterfalls,qc,Quebec,Chute Simard,NA,02UA,-67.15426318,49.84777277
4424,NA,1,5f30e02e-522c-4372-936e-8411101bd495,Chute 2 Fred,Port-Cartier,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5f30e02e-522c-4372-936e-8411101bd495,waterfalls,qc,Quebec,Chute,NA,02UA,-67.16401323,49.81834936
4425,NA,1,aa5ed382-f690-4174-819f-194b700ad64a,La Petite D9boulante,Port-Cartier,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/aa5ed382-f690-4174-819f-194b700ad64a,waterfalls,qc,Quebec,La Petite Ddboulante,NA,02UA,-67.31731879,49.87518206
4426,NA,1,e9709a58-a727-4c76-8b96-49b229aa0cd8,NA,Port-Cartier,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e9709a58-a727-4c76-8b96-49b229aa0cd8,waterfalls,qc,Quebec,NA,NA,02UA,-67.25868413,49.62322968
4427,NA,1,008db34d-9480-4d72-a83c-4f827c6bcdf1,Chute de Facolli,Caniapiscau,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/008db34d-9480-4d72-a83c-4f827c6bcdf1,waterfalls,qc,Quebec,Chute de Facolli,NA,03LA,-68.30623531,53.2756128
4428,NA,1,7f02eebd-4604-4d4c-ad04-10602c784a89,NA,Caniapiscau,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7f02eebd-4604-4d4c-ad04-10602c784a89,waterfalls,qc,Quebec,NA,NA,03LA,-68.2940977,53.28453085
4429,NA,1,96e01ee8-7376-4958-9e3e-45d2b2c8760c,NA,Caniapiscau,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/96e01ee8-7376-4958-9e3e-45d2b2c8760c,waterfalls,qc,Quebec,NA,NA,03LC,-68.04845275,54.98811655
4430,NA,1,ee9e0ff8-18da-4104-ae34-70ec558033e6,NA,Caniapiscau,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ee9e0ff8-18da-4104-ae34-70ec558033e6,waterfalls,qc,Quebec,NA,NA,03LC,-68.31173376,54.95005404
4431,NA,1,665f5c6c-399e-430a-af39-3ded92c57949,NA,Caniapiscau,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/665f5c6c-399e-430a-af39-3ded92c57949,waterfalls,qc,Quebec,NA,NA,03LA,-68.72579492,53.82985173
4432,NA,1,0b28f609-39c5-42a2-b20a-1fe04e863c77,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0b28f609-39c5-42a2-b20a-1fe04e863c77,waterfalls,qc,Quebec,NA,NA,02XBB,-58.54561261,51.33143393
4433,NA,1,bc62ea40-8d11-42e7-90dc-782c8383f585,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/bc62ea40-8d11-42e7-90dc-782c8383f585,waterfalls,qc,Quebec,NA,NA,02XBB,-58.75950219,51.32835823
4434,NA,1,a0897b84-4555-41d0-ac1b-4dd6f3bdffd0,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a0897b84-4555-41d0-ac1b-4dd6f3bdffd0,waterfalls,qc,Quebec,NA,NA,02XBB,-58.75795749,51.33177763
4435,NA,1,feb7d2d2-a0d4-4fec-984f-5fabc0bb9912,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/feb7d2d2-a0d4-4fec-984f-5fabc0bb9912,waterfalls,qc,Quebec,NA,NA,02XBB,-58.76337259,51.32020523
4436,NA,1,54e6d35a-e74c-47aa-8f8a-5749fc556e1f,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/54e6d35a-e74c-47aa-8f8a-5749fc556e1f,waterfalls,qc,Quebec,NA,NA,02XBB,-58.76277499,51.31854352
4437,NA,1,4c1e0465-476c-420c-95ac-726651205c3a,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4c1e0465-476c-420c-95ac-726651205c3a,waterfalls,qc,Quebec,NA,NA,02XBB,-58.29467732,51.43915905
4438,NA,1,34112dc6-6fb1-49e0-bb77-26cc847daf44,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/34112dc6-6fb1-49e0-bb77-26cc847daf44,waterfalls,qc,Quebec,NA,NA,02XBB,-58.29885082,51.42552974
4439,NA,1,23b4816a-64d5-4639-ac58-90fb022d521f,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/23b4816a-64d5-4639-ac58-90fb022d521f,waterfalls,qc,Quebec,NA,NA,02XBB,-58.28414232,51.39172224
4440,NA,1,55934dad-a865-427a-990f-c0f8acb564c5,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/55934dad-a865-427a-990f-c0f8acb564c5,waterfalls,qc,Quebec,NA,NA,02XBB,-58.21346483,51.43186698
4441,NA,1,17634b57-decd-445b-a860-1ef6a6de0876,NA,Saint-Augustin,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/17634b57-decd-445b-a860-1ef6a6de0876,waterfalls,qc,Quebec,NA,NA,02XBB,-58.75900529,51.32929423
4442,NA,1,d8402163-8984-47f2-bd6d-eda3c7da1eb5,NA,Gros-M6catina,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d8402163-8984-47f2-bd6d-eda3c7da1eb5,waterfalls,qc,Quebec,NA,NA,02XAA,-59.00544588,51.02520329
4443,NA,1,10a11414-2e3f-429d-ba81-82f7a8cb3ec1,NA,Gros-M1catina,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/10a11414-2e3f-429d-ba81-82f7a8cb3ec1,waterfalls,qc,Quebec,NA,NA,02XAA,-59.00457528,51.02445638
4444,NA,1,794836d8-d52d-4339-bf96-48bab3d2b4b5,NA,Gros-Mdcatina,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/794836d8-d52d-4339-bf96-48bab3d2b4b5,waterfalls,qc,Quebec,NA,NA,02XAA,-58.87706883,51.1526092
4445,NA,1,2fe8bb48-15b9-448d-80e8-e0d5b4f767ce,NA,Gros-M4catina,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2fe8bb48-15b9-448d-80e8-e0d5b4f767ce,waterfalls,qc,Quebec,NA,NA,02XAA,-59.00338888,51.1464523
4446,NA,1,6edbcc8f-ab21-4ba5-ad8b-b0f8b4606c01,NA,Cete-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6edbcc8f-ab21-4ba5-ad8b-b0f8b4606c01,waterfalls,qc,Quebec,NA,NA,02WB,-61.5776083,50.22021177
4447,NA,1,f188a79d-dff6-4d07-b5f9-d6cece38479a,NA,C1te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f188a79d-dff6-4d07-b5f9-d6cece38479a,waterfalls,qc,Quebec,NA,NA,02WC,-61.37443357,50.19097254
4448,NA,1,af500490-6dbb-4af2-bb53-ea4f5e6d0ca7,NA,Cfte-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/af500490-6dbb-4af2-bb53-ea4f5e6d0ca7,waterfalls,qc,Quebec,NA,NA,02WC,-61.37483407,50.19010578
4449,NA,1,478a2b3c-696a-4b16-ac85-1131bf770387,NA,C7te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/478a2b3c-696a-4b16-ac85-1131bf770387,waterfalls,qc,Quebec,NA,NA,02WC,-61.37596386,50.19103232
4450,NA,1,78236c7a-7fb0-4ec5-b97d-364a604c7554,Chute Nih,Chte-Nord-du-Golfe-du-Saint-Laurent,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/78236c7a-7fb0-4ec5-b97d-364a604c7554,waterfalls,qc,Quebec,Chute Nih,NA,02WB,-61.57853737,50.22151781
4451,NA,1,a7854e9d-f4a5-4cf8-a38c-5e28ccecdb0f,NA,C7te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a7854e9d-f4a5-4cf8-a38c-5e28ccecdb0f,waterfalls,qc,Quebec,NA,NA,02WC,-61.24772609,50.20220503
4452,NA,1,da7a94b3-ae59-48ac-8ff4-676205d5cf30,NA,Cate-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/da7a94b3-ae59-48ac-8ff4-676205d5cf30,waterfalls,qc,Quebec,NA,NA,02WC,-61.26735071,50.2310816
4453,NA,1,f0f8662e-0732-4217-82e3-cad8a7d3a8a8,NA,C0te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f0f8662e-0732-4217-82e3-cad8a7d3a8a8,waterfalls,qc,Quebec,NA,NA,02WC,-61.37507673,50.19025133
4454,NA,1,3bb4fb33-f60b-48a8-8bf6-e5711d950015,Chute Uinipek,Chte-Nord-du-Golfe-du-Saint-Laurent,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3bb4fb33-f60b-48a8-8bf6-e5711d950015,waterfalls,qc,Quebec,Chute Uinipek,NA,02WB,-61.59058079,50.19117326
4455,NA,1,d23d707b-e03c-4dab-8e2e-927962e2b45b,NA,C2te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d23d707b-e03c-4dab-8e2e-927962e2b45b,waterfalls,qc,Quebec,NA,NA,02WC,-60.26753594,50.35671734
4456,NA,1,4b635c0a-b987-4a7d-ac0a-c393aa31a8e4,NA,Cbte-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4b635c0a-b987-4a7d-ac0a-c393aa31a8e4,waterfalls,qc,Quebec,NA,NA,02WC,-60.26300523,50.35754208
4457,NA,1,57612763-ba08-4b3e-a481-55d994356259,NA,C7te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/57612763-ba08-4b3e-a481-55d994356259,waterfalls,qc,Quebec,NA,NA,02WC,-60.26342677,50.35876711
4458,NA,1,ad43cdc6-7642-4bc2-a4f2-dce8d1916be5,NA,Cdte-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ad43cdc6-7642-4bc2-a4f2-dce8d1916be5,waterfalls,qc,Quebec,NA,NA,02WC,-60.26776144,50.35651925
4459,NA,1,f5ec8862-e0a8-4e54-99e2-19ddbbc639f5,NA,C5te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f5ec8862-e0a8-4e54-99e2-19ddbbc639f5,waterfalls,qc,Quebec,NA,NA,02WC,-60.62895076,50.24596335
4460,NA,1,ab604b3b-9916-4194-9006-c9951229496b,NA,Cbte-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ab604b3b-9916-4194-9006-c9951229496b,waterfalls,qc,Quebec,NA,NA,02WC,-60.79577114,50.26481408
4461,NA,1,20a84902-ea44-4ddb-85ea-e3ddd78f771a,NA,C0te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/20a84902-ea44-4ddb-85ea-e3ddd78f771a,waterfalls,qc,Quebec,NA,NA,02WC,-60.79765439,50.25970641
4462,NA,1,d9ed7e62-800b-4e1f-b71d-96a618708bbe,NA,C9te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d9ed7e62-800b-4e1f-b71d-96a618708bbe,waterfalls,qc,Quebec,NA,NA,02XAA,-59.40406832,50.86781405
4463,NA,1,c5e4c7a3-3732-44ba-b4ed-03ac38660e8e,NA,C5te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c5e4c7a3-3732-44ba-b4ed-03ac38660e8e,waterfalls,qc,Quebec,NA,NA,02XAA,-59.334302,50.84095835
4464,NA,1,3cd873c2-0ca5-41d8-8e6c-e575bcb4775c,NA,Ccte-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3cd873c2-0ca5-41d8-8e6c-e575bcb4775c,waterfalls,qc,Quebec,NA,NA,02XAA,-59.5952207,50.48870861
4465,NA,1,a5055aad-a76b-4064-be04-e843328bf39d,NA,C5te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a5055aad-a76b-4064-be04-e843328bf39d,waterfalls,qc,Quebec,NA,NA,02XAA,-59.59297283,50.4886456
4466,NA,1,1314d5cc-e91a-4b31-a4aa-9625dd6abf8a,NA,C3te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/1314d5cc-e91a-4b31-a4aa-9625dd6abf8a,waterfalls,qc,Quebec,NA,NA,02XAA,-59.59346519,50.48891069
4467,NA,1,d6e2d7cc-d018-4a78-8657-8203286da1c0,NA,C6te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d6e2d7cc-d018-4a78-8657-8203286da1c0,waterfalls,qc,Quebec,NA,NA,02XAA,-59.59359223,50.49881321
4468,NA,1,967826dc-7214-4ea7-a738-aac04f514b35,NA,C6te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/967826dc-7214-4ea7-a738-aac04f514b35,waterfalls,qc,Quebec,NA,NA,02WC,-61.21741339,50.28968951
4469,NA,1,d9624ba5-cfa5-44b8-9a92-6fb29069f43e,NA,C9te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d9624ba5-cfa5-44b8-9a92-6fb29069f43e,waterfalls,qc,Quebec,NA,NA,02WC,-61.17102211,50.2728803
4470,NA,1,7674555f-9993-4636-bc82-ab49bd7e3428,NA,C6te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7674555f-9993-4636-bc82-ab49bd7e3428,waterfalls,qc,Quebec,NA,NA,02WC,-61.03608861,50.26895415
4471,NA,1,f6aeb29d-2809-4fe1-8955-e193ade39d10,NA,C6te-Nord-du-Golfe-du-Saint-Laurent,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f6aeb29d-2809-4fe1-8955-e193ade39d10,waterfalls,qc,Quebec,NA,NA,02WC,-61.03553491,50.26675804
4472,NA,1,fdc21651-fcac-426e-b1e5-5dd58613a37b,NA,Baie-Johan-Beetz,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/fdc21651-fcac-426e-b1e5-5dd58613a37b,waterfalls,qc,Quebec,NA,NA,02WA,-62.55130867,50.28229843
4473,NA,1,3d6b439e-fe64-45ff-92a8-b80067da2a4d,NA,Baie-Johan-Beetz,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3d6b439e-fe64-45ff-92a8-b80067da2a4d,waterfalls,qc,Quebec,NA,NA,02WA,-62.54873921,50.29020686
4474,NA,1,7c2218a5-13e2-4218-ad2e-8b534654d832,NA,Baie-Johan-Beetz,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7c2218a5-13e2-4218-ad2e-8b534654d832,waterfalls,qc,Quebec,NA,NA,02WA,-62.72585731,50.31126942
4475,NA,1,6d3565b4-2839-4900-ab53-bbc7c4277fc1,NA,Baie-Johan-Beetz,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6d3565b4-2839-4900-ab53-bbc7c4277fc1,waterfalls,qc,Quebec,NA,NA,02WA,-62.72330869,50.31171867
4476,NA,1,6dbf5ee9-875c-48df-b349-34d665196ce1,Chutes de la Grande Baie,Baie-Johan-Beetz,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6dbf5ee9-875c-48df-b349-34d665196ce1,waterfalls,qc,Quebec,Chutes de la Grande Baie,NA,02WA,-62.72443937,50.31093464
4477,NA,1,50599329-3af8-4475-91f7-81c6e032fa22,NA,Baie-Johan-Beetz,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/50599329-3af8-4475-91f7-81c6e032fa22,waterfalls,qc,Quebec,NA,NA,02WA,-62.72376969,50.31132735
4478,NA,1,0447e3ee-131d-4987-b0a5-68115a384c4c,NA,Baie-Johan-Beetz,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0447e3ee-131d-4987-b0a5-68115a384c4c,waterfalls,qc,Quebec,NA,NA,02WA,-62.72444297,50.31263041
4479,NA,1,a6a6e44a-f611-4418-9e55-5afb48d9c1ea,NA,Baie-Johan-Beetz,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a6a6e44a-f611-4418-9e55-5afb48d9c1ea,waterfalls,qc,Quebec,NA,NA,02WA,-62.80679561,50.33189227
4480,NA,1,7984c44a-f048-4c88-9bf6-ce8fe035a426,NA,Rivicre-Saint-Jean,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7984c44a-f048-4c88-9bf6-ce8fe035a426,waterfalls,qc,Quebec,NA,NA,02VB,-64.24713018,50.35746373
4481,NA,1,696b8f5b-b8c3-4667-9e13-f24a1294cc5b,NA,Rivi8re-Saint-Jean,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/696b8f5b-b8c3-4667-9e13-f24a1294cc5b,waterfalls,qc,Quebec,NA,NA,02VB,-64.26196413,50.37146667
4482,NA,1,b4b9ac4b-c654-4c89-ba2c-458570fbe878,NA,Riviare-Saint-Jean,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b4b9ac4b-c654-4c89-ba2c-458570fbe878,waterfalls,qc,Quebec,NA,NA,02VB,-64.24524818,50.35679354
4483,NA,1,4d0eb765-bfa3-4005-97d8-8f73147b9e30,Chute Opmeso,Riviere-Saint-Jean,2,Unknown,NA,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4d0eb765-bfa3-4005-97d8-8f73147b9e30,waterfalls,qc,Quebec,Chute Opmeso,NA,02VB,-64.24976151,50.35883776
4484,NA,1,45a0039a-f633-4508-a320-0b046c294bc9,NA,Rivi0re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/45a0039a-f633-4508-a320-0b046c294bc9,waterfalls,qc,Quebec,NA,NA,02VA,-65.24864582,50.31517526
4485,NA,1,3f4f5066-fad9-45a4-9a70-fc5b6e2e556e,NA,Rivi5re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3f4f5066-fad9-45a4-9a70-fc5b6e2e556e,waterfalls,qc,Quebec,NA,NA,02VA,-64.91513504,50.31738801
4486,NA,1,83c91485-e21c-4344-bb27-9a15ca4d9b7f,NA,Rivi1re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/83c91485-e21c-4344-bb27-9a15ca4d9b7f,waterfalls,qc,Quebec,NA,NA,02VA,-65.24195975,50.31321767
4487,NA,1,b0fe026d-a8ce-4446-9c7f-6dda23559726,NA,Rivi0re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b0fe026d-a8ce-4446-9c7f-6dda23559726,waterfalls,qc,Quebec,NA,NA,02VA,-65.23830189,50.31229687
4488,NA,1,80a6db92-8a93-4ffc-9412-0dbdba4f8e95,NA,Rividre-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/80a6db92-8a93-4ffc-9412-0dbdba4f8e95,waterfalls,qc,Quebec,NA,NA,02VA,-65.23869926,50.32525038
4489,NA,1,c82325fd-ecda-4f44-a2a2-2685261d0047,NA,Rivi2re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c82325fd-ecda-4f44-a2a2-2685261d0047,waterfalls,qc,Quebec,NA,NA,02VA,-65.37374851,50.30342277
4490,NA,1,0c1da3a6-228b-42c8-ad1f-50d20fff36be,NA,Riviare-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0c1da3a6-228b-42c8-ad1f-50d20fff36be,waterfalls,qc,Quebec,NA,NA,02VA,-65.11843777,50.31130146
4491,NA,1,b046388e-064f-4baf-b44d-aa2c0d5121f2,NA,Rivi3re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b046388e-064f-4baf-b44d-aa2c0d5121f2,waterfalls,qc,Quebec,NA,NA,02VA,-65.12305632,50.30635854
4492,NA,1,cc155c8f-60f9-446c-ac7e-d4a4cbfdd5be,NA,Rivi5re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cc155c8f-60f9-446c-ac7e-d4a4cbfdd5be,waterfalls,qc,Quebec,NA,NA,02VA,-65.12454071,50.29542673
4493,NA,1,642553ba-849b-44a2-9f0a-4c05c87e9105,NA,Rivi5re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/642553ba-849b-44a2-9f0a-4c05c87e9105,waterfalls,qc,Quebec,NA,NA,02VA,-64.9160832,50.31840095
4494,NA,1,16457fd3-a131-4db2-a397-1112af1dbd2c,NA,Rivi7re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/16457fd3-a131-4db2-a397-1112af1dbd2c,waterfalls,qc,Quebec,NA,NA,02VA,-64.79703969,50.28339118
4495,NA,1,5b2a98f2-835c-4576-b5ae-377a2cb6a5fb,NA,Rivi9re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5b2a98f2-835c-4576-b5ae-377a2cb6a5fb,waterfalls,qc,Quebec,NA,NA,02VA,-65.33379869,50.30222408
4496,NA,1,7188959f-3a43-4619-9252-476ad368fcb3,NA,Rivi9re-au-Tonnerre,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7188959f-3a43-4619-9252-476ad368fcb3,waterfalls,qc,Quebec,NA,NA,02VA,-64.86029682,50.30771269
