NPRI_Site_ID,Substance_Name,release_type,Reporting_Year
18702,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
18702,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2006
18703,Carbon monoxide,Releases to Air,2020
18703,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
18703,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
18703,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
18703,Sulphur dioxide,Releases to Air,2020
18703,Total particulate matter,Releases to Air,2020
18703,Volatile Organic Compounds (VOCs),Releases to Air,2020
18704,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2004
18704,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18705,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2004
18705,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18706,Carbon monoxide,Releases to Air,2009
18706,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2006
18707,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18708,Carbon monoxide,Releases to Air,2006
18708,Volatile Organic Compounds (VOCs),Releases to Air,2006
18709,Carbon monoxide,Releases to Air,2020
18709,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
18709,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
18709,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
18709,Sulphur dioxide,Releases to Air,2020
18709,Total particulate matter,Releases to Air,2020
18709,Volatile Organic Compounds (VOCs),Releases to Air,2020
18710,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2006
18711,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2012
18712,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18713,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2006
18713,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18713,Volatile Organic Compounds (VOCs),Releases to Air,2018
18714,Ammonia (total),Releases to Water Bodies,2021
18714,Ammonia (total),Sum of release to all media (<1tonne),2005
18714,Arsenic (and its compounds),Releases to Air,2021
18714,Arsenic (and its compounds),Releases to Water Bodies,2020
18714,Cadmium (and its compounds),Releases to Air,2021
18714,Cadmium (and its compounds),Releases to Water Bodies,2020
18714,Carbon monoxide,Releases to Air,2021
18714,Chromium (and its compounds),Releases to Air,2021
18714,Chromium (and its compounds),Releases to Water Bodies,2020
18714,Cobalt (and its compounds),Releases to Air,2021
18714,Cobalt (and its compounds),Releases to Water Bodies,2020
18714,Copper (and its compounds),Releases to Air,2021
18714,Copper (and its compounds),Releases to Water Bodies,2020
18714,Dioxins and furans - total,Releases to Air,2019
18714,Hexachlorobenzene,Releases to Air,2019
18714,Lead (and its compounds),Releases to Air,2021
18714,Lead (and its compounds),Releases to Water Bodies,2020
18714,Manganese (and its compounds),Releases to Air,2021
18714,Manganese (and its compounds),Releases to Water Bodies,2020
18714,Mercury (and its compounds),Releases to Air,2021
18714,Mercury (and its compounds),Releases to Water Bodies,2020
18714,Nickel (and its compounds),Releases to Air,2021
18714,Nickel (and its compounds),Releases to Water Bodies,2020
18714,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2021
18714,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
18714,Phosphorus (total),Releases to Air,2021
18714,Phosphorus (total),Releases to Water Bodies,2020
18714,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
18714,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
18714,Propylene,Releases to Air,2021
18714,Selenium (and its compounds),Releases to Air,2021
18714,Selenium (and its compounds),Releases to Water Bodies,2020
18714,Sulphur dioxide,Releases to Air,2021
18714,Total particulate matter,Releases to Air,2021
18714,Vanadium (and its compounds),Releases to Air,2021
18714,Vanadium (and its compounds),Releases to Water Bodies,2020
18714,Vanadium (except when in an alloy) and its compounds,Releases to Air,2017
18714,Vanadium (except when in an alloy) and its compounds,Releases to Water Bodies,2017
18714,Volatile Organic Compounds (VOCs),Releases to Air,2021
18714,Zinc (and its compounds),Releases to Air,2021
18714,Zinc (and its compounds),Releases to Water Bodies,2020
18715,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2011
18715,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2011
18716,Carbon monoxide,Releases to Air,2013
18716,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2016
18717,Carbon monoxide,Releases to Air,2013
18717,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2013
18717,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
18717,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2013
18717,Sulphur dioxide,Releases to Air,2006
18717,Total particulate matter,Releases to Air,2008
18717,Volatile Organic Compounds (VOCs),Releases to Air,2009
18718,Carbon monoxide,Releases to Air,2021
18718,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
18718,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
18718,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
18718,Sulphur dioxide,Releases to Air,2021
18718,Total particulate matter,Releases to Air,2021
18718,Volatile Organic Compounds (VOCs),Releases to Air,2021
18719,Carbon monoxide,Releases to Air,2005
18720,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18721,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18722,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18722,Volatile Organic Compounds (VOCs),Releases to Air,2021
18723,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2004
18723,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18724,Carbon monoxide,Releases to Air,2007
18724,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2011
18724,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2011
18724,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2011
18724,Volatile Organic Compounds (VOCs),Releases to Air,2007
18725,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18726,Carbon monoxide,Releases to Air,2020
18726,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
18726,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
18726,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
18726,Sulphur dioxide,Releases to Air,2020
18726,Total particulate matter,Releases to Air,2020
18726,Volatile Organic Compounds (VOCs),Releases to Air,2020
18727,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2004
18727,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18728,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2009
18728,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
18729,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18730,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18731,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18732,Carbon monoxide,Releases to Air,2021
18732,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
18732,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
18732,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
18732,Sulphur dioxide,Releases to Air,2021
18732,Total particulate matter,Releases to Air,2021
18732,Volatile Organic Compounds (VOCs),Releases to Air,2021
18733,Carbon monoxide,Releases to Air,2021
18733,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
18733,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
18733,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
18733,Sulphur dioxide,Releases to Air,2021
18733,Total particulate matter,Releases to Air,2021
18733,Volatile Organic Compounds (VOCs),Releases to Air,2021
18734,Carbon monoxide,Releases to Air,2004
18734,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2008
18734,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
18734,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2008
18735,Carbon monoxide,Releases to Air,2004
18736,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2004
18736,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18737,Carbon monoxide,Releases to Air,2013
18737,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2013
18737,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2013
18738,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2007
18739,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2007
18739,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2007
18739,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2007
18740,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2007
18740,Sulphur dioxide,Releases to Air,2012
18741,Carbon monoxide,Releases to Air,2018
18741,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2018
18741,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2018
18741,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2018
18741,Sulphur dioxide,Releases to Air,2018
18741,Total particulate matter,Releases to Air,2018
18741,Volatile Organic Compounds (VOCs),Releases to Air,2018
18742,Carbon monoxide,Releases to Air,2004
18742,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2008
18743,Carbon monoxide,Releases to Air,2004
18743,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18744,Carbon monoxide,Releases to Air,2019
18744,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
18744,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
18744,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
18744,Sulphur dioxide,Releases to Air,2019
18744,Total particulate matter,Releases to Air,2019
18744,Volatile Organic Compounds (VOCs),Releases to Air,2020
18745,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
18745,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2006
18746,Carbon monoxide,Releases to Air,2009
18746,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2014
18746,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2009
18746,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
18746,Sulphur dioxide,Releases to Air,2009
18747,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
18747,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2006
18748,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2005
18748,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2005
18749,Carbon monoxide,Releases to Air,2020
18749,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
18749,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
18749,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
18749,Sulphur dioxide,Releases to Air,2020
18749,Total particulate matter,Releases to Air,2020
18749,Volatile Organic Compounds (VOCs),Releases to Air,2020
18750,Carbon monoxide,Releases to Air,2011
18750,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2016
18750,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2016
18750,Volatile Organic Compounds (VOCs),Releases to Air,2011
18751,Carbon monoxide,Releases to Air,2020
18751,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
18751,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
18751,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
18751,Sulphur dioxide,Releases to Air,2020
18751,Total particulate matter,Releases to Air,2020
18751,Volatile Organic Compounds (VOCs),Releases to Air,2020
18752,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2004
18752,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18753,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2014
18753,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
18753,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2014
18754,Carbon monoxide,Releases to Air,2006
18754,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2008
18755,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2005
18755,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2008
18756,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2010
18756,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2010
18757,Carbon monoxide,Releases to Air,2013
18757,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2013
18758,Carbon monoxide,Releases to Air,2013
18758,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2017
18758,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2007
18759,Carbon monoxide,Releases to Air,2013
18759,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2013
18760,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2005
18761,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18762,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2004
18763,Carbon monoxide,Releases to Air,2004
18763,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2005
18764,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2012
18764,Volatile Organic Compounds (VOCs),Releases to Air,2004
18765,Carbon monoxide,Releases to Air,2021
18765,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
18765,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
18765,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
18765,Sulphur dioxide,Releases to Air,2021
18765,Total particulate matter,Releases to Air,2021
18765,Volatile Organic Compounds (VOCs),Releases to Air,2021
18766,Carbon monoxide,Releases to Air,2007
18766,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2009
18766,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2010
18766,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2010
18767,Carbon monoxide,Releases to Air,2004
18768,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2005
18769,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
18770,Carbon monoxide,Releases to Air,2015
18770,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2015
18770,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2013
18770,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2013
18770,Volatile Organic Compounds (VOCs),Releases to Air,2015
18771,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2015
18771,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2015
18771,Total particulate matter,Releases to Air,2015
18772,Carbon monoxide,Releases to Air,2017
18772,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
18772,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
18772,Total particulate matter,Releases to Air,2016
18773,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2016
18773,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2016
18773,Total particulate matter,Releases to Air,2016
18774,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
18774,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
18774,Total particulate matter,Releases to Air,2021
18775,Carbon monoxide,Releases to Air,2013
18775,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2014
18775,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2005
18775,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2014
18776,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2015
18777,Carbon monoxide,Releases to Air,2010
18777,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2010
18777,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
18777,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2006
18777,Volatile Organic Compounds (VOCs),Releases to Air,2006
18778,Carbon monoxide,Releases to Air,2016
18778,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2016
18778,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2016
18778,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2016
18778,Total particulate matter,Releases to Air,2016
18778,Volatile Organic Compounds (VOCs),Releases to Air,2021
18779,Carbon monoxide,Releases to Air,2021
18779,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
18779,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2015
18779,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2015
18779,Total particulate matter,Releases to Air,2013
18780,Benzene,Releases to Air,2005
18780,n-Hexane,Releases to Air,2009
18780,Toluene,Releases to Air,2005
18780,Volatile Organic Compounds (VOCs),Releases to Air,2009
